"Year","Age","mx","qx","ax","lx","dx","Lx","Tx","ex","OpenInterval"
1754,22,0.00668,0.00666,0.5,60096,400,59896,2446322,40.71,FALSE
1754,23,0.00701,0.00698,0.5,59696,417,59488,2386425,39.98,FALSE
1754,24,0.00726,0.00723,0.5,59280,429,59065,2326938,39.25,FALSE
1754,25,0.00747,0.00744,0.5,58851,438,58632,2267872,38.54,FALSE
1754,26,0.00748,0.00746,0.5,58413,436,58195,2209241,37.82,FALSE
1754,27,0.00767,0.00764,0.5,57977,443,57756,2151046,37.1,FALSE
1754,28,0.00803,0.008,0.5,57534,460,57304,2093291,36.38,FALSE
1754,29,0.00852,0.00848,0.5,57074,484,56832,2035986,35.67,FALSE
1754,30,0.00906,0.00902,0.5,56590,510,56335,1979154,34.97,FALSE
1754,31,0.00985,0.00981,0.5,56080,550,55805,1922820,34.29,FALSE
1754,32,0.01046,0.0104,0.5,55530,578,55241,1867015,33.62,FALSE
1754,33,0.01088,0.01082,0.5,54952,595,54655,1811774,32.97,FALSE
1754,34,0.01103,0.01097,0.5,54357,596,54059,1757120,32.33,FALSE
1754,35,0.01094,0.01088,0.5,53761,585,53468,1703061,31.68,FALSE
1754,36,0.01046,0.0104,0.5,53176,553,52899,1649592,31.02,FALSE
1754,37,0.01027,0.01022,0.5,52623,538,52354,1596693,30.34,FALSE
1754,38,0.01035,0.0103,0.5,52085,536,51817,1544339,29.65,FALSE
1754,39,0.01066,0.0106,0.5,51549,546,51275,1492522,28.95,FALSE
1754,40,0.01114,0.01108,0.5,51002,565,50720,1441247,28.26,FALSE
1754,41,0.01222,0.01214,0.5,50437,612,50131,1390527,27.57,FALSE
1754,42,0.01316,0.01308,0.5,49825,652,49499,1340396,26.9,FALSE
1754,43,0.01401,0.01391,0.5,49173,684,48831,1290897,26.25,FALSE
1754,44,0.01445,0.01435,0.5,48489,696,48141,1242066,25.62,FALSE
1754,45,0.01442,0.01432,0.5,47793,684,47451,1193925,24.98,FALSE
1754,46,0.01333,0.01324,0.5,47109,624,46797,1146474,24.34,FALSE
1754,47,0.01278,0.0127,0.5,46485,591,46190,1099677,23.66,FALSE
1754,48,0.01268,0.0126,0.5,45895,578,45605,1053488,22.95,FALSE
1754,49,0.01287,0.01279,0.5,45316,579,45026,1007882,22.24,FALSE
1754,50,0.01317,0.01309,0.5,44737,586,44444,962856,21.52,FALSE
1754,51,0.01464,0.01453,0.5,44151,642,43830,918412,20.8,FALSE
1754,52,0.01595,0.01582,0.5,43510,688,43165,874581,20.1,FALSE
1754,53,0.01737,0.01722,0.5,42821,738,42453,831416,19.42,FALSE
1754,54,0.01874,0.01857,0.5,42084,781,41693,788963,18.75,FALSE
1754,55,0.01998,0.01978,0.5,41302,817,40894,747270,18.09,FALSE
1754,56,0.01966,0.01947,0.5,40485,788,40091,706376,17.45,FALSE
1754,57,0.02028,0.02007,0.5,39697,797,39299,666285,16.78,FALSE
1754,58,0.02178,0.02155,0.5,38901,838,38481,626986,16.12,FALSE
1754,59,0.02402,0.02373,0.5,38062,903,37611,588504,15.46,FALSE
1754,60,0.02637,0.02602,0.5,37159,967,36675,550894,14.83,FALSE
1754,61,0.03005,0.0296,0.5,36192,1071,35656,514218,14.21,FALSE
1754,62,0.03281,0.03228,0.5,35121,1134,34554,478562,13.63,FALSE
1754,63,0.03464,0.03405,0.5,33987,1157,33408,444008,13.06,FALSE
1754,64,0.03524,0.03463,0.5,32830,1137,32261,410600,12.51,FALSE
1754,65,0.03576,0.03513,0.5,31693,1113,31136,378339,11.94,FALSE
1754,66,0.03675,0.03608,0.5,30579,1103,30027,347203,11.35,FALSE
1754,67,0.03988,0.0391,0.5,29476,1153,28899,317176,10.76,FALSE
1754,68,0.04511,0.04411,0.5,28323,1249,27698,288276,10.18,FALSE
1754,69,0.0522,0.05087,0.5,27074,1377,26385,260578,9.62,FALSE
1754,70,0.0605,0.05873,0.5,25696,1509,24942,234193,9.11,FALSE
1754,71,0.07073,0.06832,0.5,24187,1652,23361,209251,8.65,FALSE
1754,72,0.08057,0.07745,0.5,22535,1745,21662,185890,8.25,FALSE
1754,73,0.09077,0.08683,0.5,20790,1805,19887,164227,7.9,FALSE
1754,74,0.10012,0.09535,0.5,18984,1810,18079,144340,7.6,FALSE
1754,75,0.10715,0.1017,0.5,17174,1747,16301,126261,7.35,FALSE
1754,76,0.10505,0.09981,0.5,15428,1540,14658,109960,7.13,FALSE
1754,77,0.10533,0.10006,0.5,13888,1390,13193,95302,6.86,FALSE
1754,78,0.10809,0.10254,0.5,12498,1282,11857,82109,6.57,FALSE
1754,79,0.1142,0.10803,0.5,11217,1212,10611,70252,6.26,FALSE
1754,80,0.11354,0.10744,0.5,10005,1075,9467,59641,5.96,FALSE
1754,81,0.13056,0.12256,0.5,8930,1094,8383,50174,5.62,FALSE
1754,82,0.14703,0.13696,0.5,7836,1073,7299,41791,5.33,FALSE
1754,83,0.1622,0.15003,0.5,6762,1015,6255,34492,5.1,FALSE
1754,84,0.16099,0.149,0.5,5748,856,5320,28237,4.91,FALSE
1754,85,0.17121,0.15771,0.5,4891,771,4506,22917,4.69,FALSE
1754,86,0.18194,0.16677,0.5,4120,687,3776,18412,4.47,FALSE
1754,87,0.19319,0.17617,0.5,3433,605,3130,14635,4.26,FALSE
1754,88,0.20495,0.1859,0.5,2828,526,2565,11505,4.07,FALSE
1754,89,0.21724,0.19596,0.5,2302,451,2077,8940,3.88,FALSE
1754,90,0.23006,0.20633,0.5,1851,382,1660,6863,3.71,FALSE
1754,91,0.24339,0.21699,0.5,1469,319,1310,5203,3.54,FALSE
1754,92,0.25724,0.22793,0.5,1150,262,1019,3893,3.38,FALSE
1754,93,0.2716,0.23913,0.5,888,212,782,2873,3.24,FALSE
1754,94,0.28645,0.25056,0.5,676,169,591,2091,3.09,FALSE
1754,95,0.30177,0.26221,0.5,506,133,440,1500,2.96,FALSE
1754,96,0.31755,0.27404,0.5,374,102,322,1060,2.84,FALSE
1754,97,0.33376,0.28603,0.5,271,78,232,738,2.72,FALSE
1754,98,0.35037,0.29814,0.5,194,58,165,505,2.61,FALSE
1754,99,0.36735,0.31035,0.5,136,42,115,340,2.5,FALSE
1754,100,0.38467,0.32262,0.5,94,30,79,226,2.41,FALSE
1754,101,0.40228,0.33492,0.5,64,21,53,147,2.31,FALSE
1754,102,0.42015,0.34721,0.5,42,15,35,94,2.23,FALSE
1754,103,0.43824,0.35947,0.5,28,10,23,59,2.15,FALSE
1754,104,0.45648,0.37166,0.5,18,7,14,37,2.07,FALSE
1754,105,0.47485,0.38374,0.5,11,4,9,22,2,FALSE
1754,106,0.49328,0.39569,0.5,7,3,5,13,1.94,FALSE
1754,107,0.51174,0.40748,0.5,4,2,3,8,1.88,FALSE
1754,108,0.53016,0.41907,0.5,2,1,2,4,1.83,FALSE
1754,109,0.5485,0.43045,0.5,1,1,1,3,1.79,FALSE
1754,110,0.5667,1,1.76,1,1,1,1,1.76,TRUE
1755,0,0.26163,0.2236,0.35,100000,22360,85466,3759890,37.6,FALSE
1755,1,0.06634,0.06421,0.5,77640,4985,75147,3674424,47.33,FALSE
1755,2,0.04485,0.04387,0.5,72654,3187,71061,3599277,49.54,FALSE
1755,3,0.02857,0.02817,0.5,69467,1957,68489,3528217,50.79,FALSE
1755,4,0.02148,0.02125,0.5,67510,1435,66793,3459728,51.25,FALSE
1755,5,0.01776,0.01761,0.5,66076,1163,65494,3392935,51.35,FALSE
1755,6,0.01274,0.01266,0.5,64912,822,64501,3327441,51.26,FALSE
1755,7,0.00897,0.00893,0.5,64090,572,63804,3262940,50.91,FALSE
1755,8,0.00645,0.00643,0.5,63518,409,63314,3199136,50.37,FALSE
1755,9,0.0053,0.00529,0.5,63110,334,62943,3135822,49.69,FALSE
1755,10,0.0053,0.00529,0.5,62776,332,62610,3072879,48.95,FALSE
1755,11,0.00585,0.00583,0.5,62444,364,62262,3010270,48.21,FALSE
1755,12,0.00624,0.00622,0.5,62080,386,61887,2948008,47.49,FALSE
1755,13,0.00642,0.0064,0.5,61694,395,61496,2886121,46.78,FALSE
1755,14,0.00637,0.00635,0.5,61299,389,61104,2824625,46.08,FALSE
1755,15,0.00616,0.00614,0.5,60910,374,60723,2763521,45.37,FALSE
1755,16,0.00571,0.0057,0.5,60536,345,60363,2702798,44.65,FALSE
1755,17,0.00545,0.00544,0.5,60191,327,60027,2642435,43.9,FALSE
1755,18,0.00535,0.00534,0.5,59864,320,59704,2582407,43.14,FALSE
1755,19,0.0054,0.00539,0.5,59544,321,59384,2522703,42.37,FALSE
1755,20,0.00557,0.00556,0.5,59223,329,59059,2463320,41.59,FALSE
1755,21,0.00609,0.00607,0.5,58894,357,58715,2404261,40.82,FALSE
1755,22,0.00659,0.00657,0.5,58537,384,58345,2345545,40.07,FALSE
1755,23,0.00703,0.007,0.5,58152,407,57949,2287201,39.33,FALSE
1755,24,0.0074,0.00737,0.5,57745,426,57532,2229252,38.61,FALSE
1755,25,0.00771,0.00768,0.5,57320,440,57100,2171720,37.89,FALSE
1755,26,0.00778,0.00775,0.5,56879,441,56659,2114620,37.18,FALSE
1755,27,0.008,0.00797,0.5,56439,450,56214,2057961,36.46,FALSE
1755,28,0.00842,0.00839,0.5,55989,470,55754,2001747,35.75,FALSE
1755,29,0.00904,0.009,0.5,55519,500,55270,1945993,35.05,FALSE
1755,30,0.00972,0.00967,0.5,55020,532,54754,1890723,34.36,FALSE
1755,31,0.01061,0.01055,0.5,54487,575,54200,1835970,33.7,FALSE
1755,32,0.01116,0.0111,0.5,53913,598,53613,1781770,33.05,FALSE
1755,33,0.01138,0.01132,0.5,53314,603,53013,1728157,32.41,FALSE
1755,34,0.01125,0.01119,0.5,52711,590,52416,1675144,31.78,FALSE
1755,35,0.0108,0.01075,0.5,52121,560,51841,1622728,31.13,FALSE
1755,36,0.01009,0.01004,0.5,51561,518,51302,1570887,30.47,FALSE
1755,37,0.00994,0.00989,0.5,51043,505,50791,1519585,29.77,FALSE
1755,38,0.01027,0.01022,0.5,50538,516,50280,1468794,29.06,FALSE
1755,39,0.01102,0.01096,0.5,50022,548,49748,1418514,28.36,FALSE
1755,40,0.01195,0.01188,0.5,49474,588,49180,1368766,27.67,FALSE
1755,41,0.01335,0.01326,0.5,48886,648,48562,1319587,26.99,FALSE
1755,42,0.01439,0.01429,0.5,48238,689,47893,1271025,26.35,FALSE
1755,43,0.0152,0.01509,0.5,47548,717,47190,1223132,25.72,FALSE
1755,44,0.01579,0.01567,0.5,46831,734,46464,1175942,25.11,FALSE
1755,45,0.01596,0.01584,0.5,46097,730,45732,1129478,24.5,FALSE
1755,46,0.01488,0.01477,0.5,45367,670,45032,1083746,23.89,FALSE
1755,47,0.01428,0.01418,0.5,44697,634,44380,1038714,23.24,FALSE
1755,48,0.01416,0.01406,0.5,44063,620,43753,994334,22.57,FALSE
1755,49,0.01438,0.01428,0.5,43443,620,43133,950580,21.88,FALSE
1755,50,0.0146,0.01449,0.5,42823,621,42513,907447,21.19,FALSE
1755,51,0.01604,0.01591,0.5,42203,671,41867,864934,20.49,FALSE
1755,52,0.01702,0.01688,0.5,41531,701,41181,823067,19.82,FALSE
1755,53,0.01785,0.01769,0.5,40830,722,40469,781886,19.15,FALSE
1755,54,0.01878,0.0186,0.5,40108,746,39735,741417,18.49,FALSE
1755,55,0.01985,0.01965,0.5,39362,774,38975,701682,17.83,FALSE
1755,56,0.01935,0.01916,0.5,38588,739,38218,662707,17.17,FALSE
1755,57,0.01996,0.01976,0.5,37849,748,37475,624489,16.5,FALSE
1755,58,0.02134,0.02112,0.5,37101,783,36709,587014,15.82,FALSE
1755,59,0.02342,0.02315,0.5,36317,841,35897,550305,15.15,FALSE
1755,60,0.02576,0.02543,0.5,35477,902,35025,514408,14.5,FALSE
1755,61,0.03006,0.02962,0.5,34574,1024,34062,479383,13.87,FALSE
1755,62,0.03352,0.03297,0.5,33550,1106,32997,445320,13.27,FALSE
1755,63,0.0366,0.03595,0.5,32444,1166,31861,412323,12.71,FALSE
1755,64,0.03938,0.03861,0.5,31278,1208,30674,380462,12.16,FALSE
1755,65,0.04171,0.04086,0.5,30070,1229,29456,349787,11.63,FALSE
1755,66,0.04376,0.04282,0.5,28842,1235,28224,320331,11.11,FALSE
1755,67,0.04718,0.04609,0.5,27607,1272,26970,292107,10.58,FALSE
1755,68,0.05182,0.05051,0.5,26334,1330,25669,265137,10.07,FALSE
1755,69,0.05739,0.05579,0.5,25004,1395,24306,239468,9.58,FALSE
1755,70,0.06294,0.06102,0.5,23609,1441,22889,215161,9.11,FALSE
1755,71,0.06984,0.06748,0.5,22168,1496,21420,192273,8.67,FALSE
1755,72,0.0765,0.07368,0.5,20673,1523,19911,170852,8.26,FALSE
1755,73,0.0835,0.08016,0.5,19149,1535,18382,150941,7.88,FALSE
1755,74,0.0918,0.08777,0.5,17614,1546,16841,132559,7.53,FALSE
1755,75,0.1013,0.09642,0.5,16068,1549,15294,115718,7.2,FALSE
1755,76,0.10379,0.09867,0.5,14519,1433,13803,100424,6.92,FALSE
1755,77,0.10833,0.10277,0.5,13086,1345,12414,86621,6.62,FALSE
1755,78,0.11528,0.10899,0.5,11742,1280,11102,74207,6.32,FALSE
1755,79,0.12415,0.11689,0.5,10462,1223,9850,63106,6.03,FALSE
1755,80,0.11864,0.112,0.5,9239,1035,8722,53255,5.76,FALSE
1755,81,0.13488,0.12636,0.5,8204,1037,7686,44534,5.43,FALSE
1755,82,0.15089,0.14031,0.5,7168,1006,6665,36848,5.14,FALSE
1755,83,0.1656,0.15293,0.5,6162,942,5691,30183,4.9,FALSE
1755,84,0.17741,0.16296,0.5,5220,851,4794,24493,4.69,FALSE
1755,85,0.17813,0.16356,0.5,4369,715,4012,19698,4.51,FALSE
1755,86,0.18976,0.17332,0.5,3654,633,3338,15687,4.29,FALSE
1755,87,0.20197,0.18345,0.5,3021,554,2744,12349,4.09,FALSE
1755,88,0.21475,0.19393,0.5,2467,478,2228,9605,3.89,FALSE
1755,89,0.22812,0.20476,0.5,1988,407,1785,7377,3.71,FALSE
1755,90,0.24205,0.21592,0.5,1581,341,1411,5593,3.54,FALSE
1755,91,0.25656,0.22739,0.5,1240,282,1099,4182,3.37,FALSE
1755,92,0.27162,0.23914,0.5,958,229,843,3083,3.22,FALSE
1755,93,0.28722,0.25115,0.5,729,183,637,2240,3.07,FALSE
1755,94,0.30335,0.2634,0.5,546,144,474,1603,2.94,FALSE
1755,95,0.31998,0.27585,0.5,402,111,347,1129,2.81,FALSE
1755,96,0.33707,0.28846,0.5,291,84,249,782,2.69,FALSE
1755,97,0.35461,0.3012,0.5,207,62,176,533,2.57,FALSE
1755,98,0.37254,0.31405,0.5,145,45,122,357,2.47,FALSE
1755,99,0.39083,0.32694,0.5,99,32,83,235,2.37,FALSE
1755,100,0.40944,0.33986,0.5,67,23,55,152,2.27,FALSE
1755,101,0.42831,0.35276,0.5,44,16,36,96,2.18,FALSE
1755,102,0.44738,0.3656,0.5,29,10,23,60,2.1,FALSE
1755,103,0.46662,0.37835,0.5,18,7,15,37,2.03,FALSE
1755,104,0.48595,0.39096,0.5,11,4,9,22,1.96,FALSE
1755,105,0.50533,0.4034,0.5,7,3,5,13,1.89,FALSE
1755,106,0.52469,0.41564,0.5,4,2,3,7,1.83,FALSE
1755,107,0.54397,0.42766,0.5,2,1,2,4,1.77,FALSE
1755,108,0.56313,0.43941,0.5,1,1,1,2,1.73,FALSE
1755,109,0.58209,0.45087,0.5,1,0,1,1,1.69,FALSE
1755,110,0.60082,1,1.66,0,0,1,1,1.66,TRUE
1756,0,0.24686,0.21273,0.35,100000,21273,86173,3781331,37.81,FALSE
1756,1,0.06491,0.06287,0.5,78727,4950,76252,3695159,46.94,FALSE
1756,2,0.04324,0.04233,0.5,73777,3123,72216,3618906,49.05,FALSE
1756,3,0.02793,0.02755,0.5,70654,1947,69681,3546690,50.2,FALSE
1756,4,0.02189,0.02165,0.5,68708,1488,67964,3477009,50.61,FALSE
1756,5,0.01887,0.0187,0.5,67220,1257,66592,3409045,50.71,FALSE
1756,6,0.01422,0.01412,0.5,65964,931,65498,3342453,50.67,FALSE
1756,7,0.01089,0.01083,0.5,65032,705,64680,3276955,50.39,FALSE
1756,8,0.00847,0.00843,0.5,64328,542,64057,3212275,49.94,FALSE
1756,9,0.0069,0.00688,0.5,63786,439,63566,3148218,49.36,FALSE
1756,10,0.00612,0.0061,0.5,63347,386,63154,3084652,48.69,FALSE
1756,11,0.00602,0.006,0.5,62960,378,62771,3021498,47.99,FALSE
1756,12,0.00601,0.006,0.5,62582,375,62395,2958727,47.28,FALSE
1756,13,0.00602,0.006,0.5,62207,373,62020,2896332,46.56,FALSE
1756,14,0.00603,0.00601,0.5,61834,372,61648,2834312,45.84,FALSE
1756,15,0.00604,0.00603,0.5,61462,370,61277,2772664,45.11,FALSE
1756,16,0.00579,0.00577,0.5,61092,353,60915,2711387,44.38,FALSE
1756,17,0.00565,0.00563,0.5,60739,342,60568,2650472,43.64,FALSE
1756,18,0.0056,0.00558,0.5,60397,337,60228,2589903,42.88,FALSE
1756,19,0.00563,0.00561,0.5,60060,337,59891,2529675,42.12,FALSE
1756,20,0.0057,0.00569,0.5,59723,340,59553,2469784,41.35,FALSE
1756,21,0.00607,0.00605,0.5,59383,359,59203,2410231,40.59,FALSE
1756,22,0.00647,0.00645,0.5,59024,381,58834,2351027,39.83,FALSE
1756,23,0.00686,0.00684,0.5,58643,401,58443,2292194,39.09,FALSE
1756,24,0.0072,0.00718,0.5,58242,418,58033,2233751,38.35,FALSE
1756,25,0.00752,0.0075,0.5,57824,433,57607,2175718,37.63,FALSE
1756,26,0.00761,0.00758,0.5,57390,435,57173,2118111,36.91,FALSE
1756,27,0.00788,0.00784,0.5,56956,447,56732,2060938,36.18,FALSE
1756,28,0.00833,0.0083,0.5,56509,469,56274,2004206,35.47,FALSE
1756,29,0.00901,0.00897,0.5,56040,503,55789,1947932,34.76,FALSE
1756,30,0.00984,0.00979,0.5,55537,544,55265,1892143,34.07,FALSE
1756,31,0.01083,0.01077,0.5,54993,593,54697,1836878,33.4,FALSE
1756,32,0.01144,0.01138,0.5,54401,619,54091,1782181,32.76,FALSE
1756,33,0.0116,0.01154,0.5,53782,621,53472,1728089,32.13,FALSE
1756,34,0.0113,0.01124,0.5,53161,597,52863,1674618,31.5,FALSE
1756,35,0.01068,0.01063,0.5,52564,559,52285,1621755,30.85,FALSE
1756,36,0.00987,0.00982,0.5,52005,511,51750,1569470,30.18,FALSE
1756,37,0.00976,0.00971,0.5,51494,500,51245,1517720,29.47,FALSE
1756,38,0.01033,0.01027,0.5,50995,524,50733,1466476,28.76,FALSE
1756,39,0.01149,0.01142,0.5,50471,576,50182,1415743,28.05,FALSE
1756,40,0.01292,0.01284,0.5,49894,640,49574,1365561,27.37,FALSE
1756,41,0.01457,0.01447,0.5,49254,712,48898,1315987,26.72,FALSE
1756,42,0.01553,0.01541,0.5,48541,748,48167,1267089,26.1,FALSE
1756,43,0.01581,0.01568,0.5,47793,749,47419,1218922,25.5,FALSE
1756,44,0.01549,0.01537,0.5,47044,723,46682,1171503,24.9,FALSE
1756,45,0.01473,0.01462,0.5,46321,677,45982,1124821,24.28,FALSE
1756,46,0.01314,0.01305,0.5,45644,596,45346,1078838,23.64,FALSE
1756,47,0.01222,0.01214,0.5,45048,547,44774,1033493,22.94,FALSE
1756,48,0.01204,0.01197,0.5,44501,533,44235,988718,22.22,FALSE
1756,49,0.01258,0.0125,0.5,43968,550,43693,944484,21.48,FALSE
1756,50,0.01348,0.01339,0.5,43419,581,43128,900790,20.75,FALSE
1756,51,0.01554,0.01542,0.5,42837,661,42507,857663,20.02,FALSE
1756,52,0.01717,0.01702,0.5,42177,718,41818,815156,19.33,FALSE
1756,53,0.01841,0.01825,0.5,41459,756,41080,773338,18.65,FALSE
1756,54,0.01961,0.01942,0.5,40702,790,40307,732258,17.99,FALSE
1756,55,0.0213,0.02108,0.5,39912,841,39491,691951,17.34,FALSE
1756,56,0.02113,0.02091,0.5,39071,817,38662,652460,16.7,FALSE
1756,57,0.02212,0.02188,0.5,38254,837,37835,613798,16.05,FALSE
1756,58,0.0239,0.02361,0.5,37417,884,36975,575963,15.39,FALSE
1756,59,0.02605,0.02572,0.5,36533,939,36064,538988,14.75,FALSE
1756,60,0.02825,0.02786,0.5,35594,991,35098,502924,14.13,FALSE
1756,61,0.0329,0.03237,0.5,34602,1120,34042,467826,13.52,FALSE
1756,62,0.0363,0.03565,0.5,33482,1194,32885,433784,12.96,FALSE
1756,63,0.03834,0.03762,0.5,32289,1215,31681,400898,12.42,FALSE
1756,64,0.03961,0.03884,0.5,31074,1207,30470,369217,11.88,FALSE
1756,65,0.04048,0.03968,0.5,29867,1185,29274,338747,11.34,FALSE
1756,66,0.0407,0.03989,0.5,28682,1144,28110,309472,10.79,FALSE
1756,67,0.04321,0.0423,0.5,27538,1165,26955,281362,10.22,FALSE
1756,68,0.04823,0.04709,0.5,26373,1242,25752,254407,9.65,FALSE
1756,69,0.05586,0.05435,0.5,25131,1366,24448,228655,9.1,FALSE
1756,70,0.06543,0.06335,0.5,23765,1506,23012,204207,8.59,FALSE
1756,71,0.07615,0.07335,0.5,22260,1633,21443,181195,8.14,FALSE
1756,72,0.08534,0.08185,0.5,20627,1688,19783,159752,7.74,FALSE
1756,73,0.0936,0.08941,0.5,18938,1693,18092,139969,7.39,FALSE
1756,74,0.10135,0.09646,0.5,17245,1663,16413,121877,7.07,FALSE
1756,75,0.1104,0.10462,0.5,15582,1630,14767,105464,6.77,FALSE
1756,76,0.11411,0.10795,0.5,13952,1506,13198,90697,6.5,FALSE
1756,77,0.1195,0.11276,0.5,12445,1403,11744,77499,6.23,FALSE
1756,78,0.1275,0.11986,0.5,11042,1323,10380,65755,5.95,FALSE
1756,79,0.13854,0.12956,0.5,9719,1259,9089,55375,5.7,FALSE
1756,80,0.12818,0.12046,0.5,8459,1019,7950,46286,5.47,FALSE
1756,81,0.14397,0.1343,0.5,7440,999,6941,38336,5.15,FALSE
1756,82,0.15927,0.14752,0.5,6441,950,5966,31395,4.87,FALSE
1756,83,0.17261,0.1589,0.5,5491,872,5055,25429,4.63,FALSE
1756,84,0.18145,0.16636,0.5,4618,768,4234,20374,4.41,FALSE
1756,85,0.18904,0.17271,0.5,3850,665,3518,16140,4.19,FALSE
1756,86,0.20352,0.18473,0.5,3185,588,2891,12622,3.96,FALSE
1756,87,0.21882,0.19724,0.5,2597,512,2341,9731,3.75,FALSE
1756,88,0.23493,0.21023,0.5,2085,438,1865,7390,3.55,FALSE
1756,89,0.25184,0.22368,0.5,1646,368,1462,5525,3.36,FALSE
1756,90,0.26954,0.23753,0.5,1278,304,1126,4063,3.18,FALSE
1756,91,0.28801,0.25175,0.5,975,245,852,2936,3.01,FALSE
1756,92,0.3072,0.2663,0.5,729,194,632,2084,2.86,FALSE
1756,93,0.32709,0.28112,0.5,535,150,460,1452,2.71,FALSE
1756,94,0.34762,0.29615,0.5,385,114,328,993,2.58,FALSE
1756,95,0.36874,0.31134,0.5,271,84,229,665,2.46,FALSE
1756,96,0.39037,0.32662,0.5,186,61,156,436,2.34,FALSE
1756,97,0.41244,0.34193,0.5,126,43,104,280,2.23,FALSE
1756,98,0.43486,0.3572,0.5,83,30,68,176,2.13,FALSE
1756,99,0.45756,0.37237,0.5,53,20,43,108,2.04,FALSE
1756,100,0.48043,0.38738,0.5,33,13,27,65,1.96,FALSE
1756,101,0.50339,0.40217,0.5,20,8,16,38,1.88,FALSE
1756,102,0.52633,0.41668,0.5,12,5,10,22,1.81,FALSE
1756,103,0.54916,0.43086,0.5,7,3,6,12,1.74,FALSE
1756,104,0.57179,0.44466,0.5,4,2,3,7,1.68,FALSE
1756,105,0.59412,0.45805,0.5,2,1,2,4,1.62,FALSE
1756,106,0.61606,0.47099,0.5,1,1,1,2,1.57,FALSE
1756,107,0.63755,0.48344,0.5,1,0,0,1,1.53,FALSE
1756,108,0.6585,0.49539,0.5,0,0,0,0,1.49,FALSE
1756,109,0.67885,0.50682,0.5,0,0,0,0,1.45,FALSE
1756,110,0.69854,1,1.43,0,0,0,0,1.43,TRUE
1757,0,0.23338,0.20264,0.35,100000,20264,86828,3501331,35.01,FALSE
1757,1,0.08069,0.07756,0.5,79736,6184,76644,3414503,42.82,FALSE
1757,2,0.05,0.04878,0.5,73551,3588,71757,3337859,45.38,FALSE
1757,3,0.03572,0.0351,0.5,69963,2455,68736,3266102,46.68,FALSE
1757,4,0.03234,0.03182,0.5,67508,2148,66434,3197366,47.36,FALSE
1757,5,0.02783,0.02745,0.5,65360,1794,64463,3130932,47.9,FALSE
1757,6,0.01925,0.01907,0.5,63566,1212,62960,3066470,48.24,FALSE
1757,7,0.01318,0.01309,0.5,62353,816,61945,3003510,48.17,FALSE
1757,8,0.00942,0.00937,0.5,61537,577,61249,2941565,47.8,FALSE
1757,9,0.0075,0.00747,0.5,60960,455,60733,2880316,47.25,FALSE
1757,10,0.00703,0.00701,0.5,60505,424,60293,2819583,46.6,FALSE
1757,11,0.00727,0.00725,0.5,60081,435,59863,2759290,45.93,FALSE
1757,12,0.00748,0.00745,0.5,59646,444,59424,2699427,45.26,FALSE
1757,13,0.00764,0.00761,0.5,59201,451,58976,2640003,44.59,FALSE
1757,14,0.00764,0.00761,0.5,58751,447,58527,2581027,43.93,FALSE
1757,15,0.00747,0.00744,0.5,58304,434,58087,2522500,43.26,FALSE
1757,16,0.0069,0.00688,0.5,57870,398,57671,2464413,42.59,FALSE
1757,17,0.00651,0.00649,0.5,57472,373,57285,2406742,41.88,FALSE
1757,18,0.0063,0.00628,0.5,57099,359,56919,2349457,41.15,FALSE
1757,19,0.00626,0.00624,0.5,56740,354,56563,2292538,40.4,FALSE
1757,20,0.00633,0.00631,0.5,56386,356,56208,2235975,39.65,FALSE
1757,21,0.0067,0.00668,0.5,56030,374,55843,2179767,38.9,FALSE
1757,22,0.00708,0.00706,0.5,55656,393,55460,2123924,38.16,FALSE
1757,23,0.00754,0.00751,0.5,55263,415,55056,2068465,37.43,FALSE
1757,24,0.00801,0.00798,0.5,54848,438,54629,2013409,36.71,FALSE
1757,25,0.00851,0.00847,0.5,54411,461,54180,1958779,36,FALSE
1757,26,0.00875,0.00871,0.5,53950,470,53715,1904599,35.3,FALSE
1757,27,0.00918,0.00914,0.5,53480,489,53235,1850884,34.61,FALSE
1757,28,0.00983,0.00978,0.5,52991,518,52732,1797649,33.92,FALSE
1757,29,0.01069,0.01064,0.5,52473,558,52193,1744917,33.25,FALSE
1757,30,0.01169,0.01162,0.5,51914,603,51613,1692724,32.61,FALSE
1757,31,0.01293,0.01285,0.5,51311,659,50982,1641111,31.98,FALSE
1757,32,0.01357,0.01348,0.5,50652,683,50310,1590129,31.39,FALSE
1757,33,0.01355,0.01346,0.5,49969,673,49633,1539819,30.82,FALSE
1757,34,0.01277,0.01269,0.5,49296,626,48984,1490186,30.23,FALSE
1757,35,0.01145,0.01138,0.5,48671,554,48394,1441203,29.61,FALSE
1757,36,0.01006,0.01001,0.5,48117,481,47876,1392809,28.95,FALSE
1757,37,0.00951,0.00947,0.5,47635,451,47410,1344933,28.23,FALSE
1757,38,0.00987,0.00982,0.5,47184,463,46953,1297523,27.5,FALSE
1757,39,0.01114,0.01108,0.5,46721,517,46462,1250570,26.77,FALSE
1757,40,0.01294,0.01286,0.5,46204,594,45906,1204108,26.06,FALSE
1757,41,0.01492,0.01481,0.5,45609,676,45272,1158202,25.39,FALSE
1757,42,0.01618,0.01605,0.5,44934,721,44573,1112930,24.77,FALSE
1757,43,0.01662,0.01648,0.5,44213,729,43848,1068357,24.16,FALSE
1757,44,0.01626,0.01613,0.5,43484,701,43133,1024508,23.56,FALSE
